ElectricStorage.size_kw,ElectricStorage.size_kwh,ElectricStorage.initial_capital_cost,ElectricUtility.lifecycle_emissions_tonnes_PM25,ElectricUtility.lifecycle_emissions_tonnes_SO2,ElectricUtility.lifecycle_emissions_tonnes_NOx,ElectricUtility.lifecycle_emissions_tonnes_CO2,ElectricTariff.lifecycle_fixed_cost_after_tax,ElectricTariff.lifecycle_energy_cost_after_tax,Site.total_renewable_energy_fraction,Site.annual_emissions_tonnes_PM25,PV.size_kw,PV.annual_energy_produced_kwh,PV.lcoe_per_kwh,PV.lifecycle_om_cost_after_tax,Financial.lcc,Financial.lifecycle_om_costs_after_tax,Financial.lifecycle_capital_costs_plus_om_after_tax,Financial.lifecycle_emissions_cost_health,Financial.lifecycle_outage_cost,Financial.initial_capital_costs_after_incentives,Financial.lifecycle_storage_capital_costs,Financial.lifecycle_om_costs_before_tax,Financial.lifecycle_emissions_cost_climate,Financial.lifecycle_fuel_costs_after_tax,Financial.lifecycle_capital_costs,Financial.replacements_future_cost_after_tax,Financial.developer_om_and_replacement_present_cost_after_tax
130.38,179.84,135553.0,2.12,22.71,22.71,33404.3,50593.04,1507279.21,0.194933,0.1,421.8133,534051.58,0.0906,212666.0,3632444.1552,212665.5674,590985.8224,60.26,0.0,341114.6244,136522.7945,265831.9593,1120482.98,0.0,378320.2549,101338.7682,249871.1979
130.43,179.9,135600.5,2.12,22.72,22.72,33417.04,50593.04,1507853.85,0.194933,0.1,421.9741,534254.74,0.0906,212747.0,3633809.7104,212746.6447,591211.1315,60.28,0.0,341244.672,136574.8428,265933.3058,1120910.16,0.0,378464.4868,101377.4029,249966.4595
130.48,179.97,135653.0,2.12,22.73,22.73,33429.77,50593.04,1508428.49,0.194933,0.1,422.1349,534458.85,0.0906,212828.0,3635175.2655,212827.7219,591436.4406,60.31,0.0,341374.7195,136626.8912,266034.6524,1121337.33,0.0,378608.7187,101416.0375,250061.7211
130.53,180.04,135705.5,2.13,22.74,22.74,33442.51,50593.04,1509003.13,0.194933,0.1,422.2957,534662.01,0.0906,212909.0,3636540.8206,212908.7991,591661.7497,60.33,0.0,341504.767,136678.9395,266135.9989,1121764.51,0.0,378752.9506,101454.6722,250156.9827
130.58,180.11,135758.0,2.13,22.75,22.75,33455.24,50593.04,1509577.77,0.194933,0.1,422.4565,534866.12,0.0906,212990.0,3637906.3758,212989.8763,591887.0588,60.35,0.0,341634.8145,136730.9878,266237.3454,1122191.69,0.0,378897.1825,101493.3069,250252.2443
130.63,180.18,135810.5,2.13,22.76,22.76,33467.98,50593.04,1510152.41,0.194933,0.1,422.6173,535069.28,0.0906,213071.0,3639271.9309,213070.9536,592112.368,60.37,0.0,341764.862,136783.0362,266338.692,1122618.86,0.0,379041.4144,101531.9416,250347.506
130.68,180.25,135863.0,2.13,22.76,22.76,33480.71,50593.04,1510727.05,0.194933,0.1,422.7782,535273.39,0.0906,213152.0,3640637.486,213152.0308,592337.6771,60.4,0.0,341894.9095,136835.0845,266440.0385,1123046.04,0.0,379185.6463,101570.5763,250442.7676
102.55,141.44,106612.5,1.67,17.86,17.86,26272.62,50593.04,1185481.13,0.194933,0.08,331.7578,420034.0,0.0906,167262.0,2867733.2805,167262.3201,464812.715,47.39,0.0,268288.0176,107375.7244,209077.9001,881264.35,0.0,297550.3949,79703.3468,196524.6974
130.73,180.32,135915.5,2.13,22.77,22.77,33493.45,50593.04,1511301.69,0.194933,0.1,422.939,535476.55,0.0906,213233.0,3642003.0412,213233.108,592562.9862,60.42,0.0,342024.957,136887.1329,266541.385,1123473.21,0.0,379329.8782,101609.2109,250538.0292
130.78,180.38,135963.0,2.13,22.78,22.78,33506.18,50593.04,1511876.33,0.194933,0.1,423.0998,535680.65,0.0906,213314.0,3643368.5963,213314.1853,592788.2953,60.44,0.0,342155.0045,136939.1812,266642.7316,1123900.39,0.0,379474.1101,101647.8456,250633.2908
130.83,180.45,136015.5,2.13,22.79,22.79,33518.92,50593.04,1512450.97,0.194933,0.1,423.2606,535883.82,0.0906,213395.0,3644734.1514,213395.2625,593013.6044,60.47,0.0,342285.0521,136991.2295,266744.0781,1124327.57,0.0,379618.342,101686.4803,250728.5524
130.88,180.52,136068.0,2.13,22.8,22.8,33531.65,50593.04,1513025.61,0.194933,0.1,423.4214,536087.92,0.0906,213476.0,3646099.7066,213476.3397,593238.9136,60.49,0.0,342415.0996,137043.2779,266845.4246,1124754.74,0.0,379762.5739,101725.115,250823.814
130.93,180.59,136120.5,2.13,22.81,22.81,33544.39,50593.04,1513600.25,0.194933,0.1,423.5822,536291.09,0.0906,213557.0,3647465.2617,213557.4169,593464.2227,60.51,0.0,342545.1471,137095.3262,266946.7712,1125181.92,0.0,379906.8057,101763.7497,250919.0756
130.98,180.66,136173.0,2.13,22.82,22.82,33557.12,50593.04,1514174.89,0.194933,0.1,423.743,536494.26,0.0906,213638.0,3648830.8168,213638.4942,593689.5318,60.53,0.0,342675.1946,137147.3746,267048.1177,1125609.09,0.0,380051.0376,101802.3843,251014.3372
131.03,180.73,136225.5,2.13,22.82,22.82,33569.86,50593.04,1514749.52,0.194933,0.1,423.9039,536698.36,0.0906,213720.0,3650196.372,213719.5714,593914.8409,60.56,0.0,342805.2421,137199.4229,267149.4642,1126036.27,0.0,380195.2695,101841.019,251109.5988
131.08,180.8,136278.0,2.13,22.83,22.83,33582.59,50593.04,1515324.16,0.194933,0.1,424.0647,536901.53,0.0906,213801.0,3651561.9271,213800.6486,594140.15,60.58,0.0,342935.2896,137251.4712,267250.8108,1126463.45,0.0,380339.5014,101879.6537,251204.8604
131.13,180.86,136325.5,2.13,22.84,22.84,33595.33,50593.04,1515898.8,0.194933,0.1,424.2255,537105.63,0.0906,213882.0,3652927.4822,213881.7258,594365.4592,60.6,0.0,343065.3371,137303.5196,267352.1573,1126890.62,0.0,380483.7333,101918.2884,251300.122
131.18,180.93,136378.0,2.14,22.85,22.85,33608.06,50593.04,1516473.44,0.194933,0.1,424.3863,537308.8,0.0906,213963.0,3654293.0374,213962.8031,594590.7683,60.63,0.0,343195.3846,137355.5679,267453.5038,1127317.8,0.0,380627.9652,101956.9231,251395.3836
102.6,141.51,106665.0,1.67,17.87,17.87,26285.35,50593.04,1186055.77,0.194933,0.08,331.9186,420237.17,0.0906,167343.0,2869098.8356,167343.3973,465038.0242,47.42,0.0,268418.0651,107427.7727,209179.2467,881691.53,0.0,297694.6268,79741.9815,196619.959
131.23,181.0,136430.5,2.14,22.86,22.86,33620.8,50593.04,1517048.08,0.194933,0.1,424.5471,537512.9,0.0906,214044.0,3655658.5925,214043.8803,594816.0774,60.65,0.0,343325.4322,137407.6163,267554.8504,1127744.97,0.0,380772.1971,101995.5578,251490.6453
131.28,181.07,136483.0,2.14,22.87,22.87,33633.53,50593.04,1517622.72,0.194933,0.1,424.7079,537716.06,0.0906,214125.0,3657024.1476,214124.9575,595041.3865,60.67,0.0,343455.4797,137459.6646,267656.1969,1128172.15,0.0,380916.429,102034.1924,251585.9069
131.33,181.14,136535.5,2.14,22.88,22.88,33646.27,50593.04,1518197.36,0.194933,0.1,424.8687,537920.17,0.0906,214206.0,3658389.7028,214206.0348,595266.6956,60.7,0.0,343585.5272,137511.7129,267757.5434,1128599.33,0.0,381060.6609,102072.8271,251681.1685
131.38,181.21,136588.0,2.14,22.89,22.89,33659.0,50593.04,1518772.0,0.194933,0.1,425.0295,538123.33,0.0906,214287.0,3659755.2579,214287.112,595492.0048,60.72,0.0,343715.5747,137563.7613,267858.89,1129026.5,0.0,381204.8928,102111.4618,251776.4301
131.43,181.28,136640.5,2.14,22.89,22.89,33671.74,50593.04,1519346.64,0.194933,0.1,425.1904,538327.44,0.0906,214368.0,3661120.813,214368.1892,595717.3139,60.74,0.0,343845.6222,137615.8096,267960.2365,1129453.68,0.0,381349.1247,102150.0965,251871.6917
131.48,181.34,136688.0,2.14,22.9,22.9,33684.47,50593.04,1519921.28,0.194933,0.1,425.3512,538530.6,0.0906,214449.0,3662486.3682,214449.2664,595942.623,60.76,0.0,343975.6697,137667.858,268061.583,1129880.86,0.0,381493.3566,102188.7312,251966.9533
131.53,181.41,136740.5,2.14,22.91,22.91,33697.21,50593.04,1520495.92,0.194933,0.1,425.512,538734.71,0.0906,214530.0,3663851.9233,214530.3437,596167.9321,60.79,0.0,344105.7172,137719.9063,268162.9296,1130308.03,0.0,381637.5885,102227.3658,252062.2149
131.58,181.48,136793.0,2.14,22.92,22.92,33709.95,50593.04,1521070.56,0.194933,0.1,425.6728,538937.87,0.0906,214611.0,3665217.4784,214611.4209,596393.2412,60.81,0.0,344235.7647,137771.9546,268264.2761,1130735.21,0.0,381781.8204,102266.0005,252157.4765
131.63,181.55,136845.5,2.14,22.93,22.93,33722.68,50593.04,1521645.2,0.194933,0.1,425.8336,539141.97,0.0906,214692.0,3666583.0336,214692.4981,596618.5504,60.83,0.0,344365.8122,137824.003,268365.6227,1131162.38,0.0,381926.0522,102304.6352,252252.7381
131.68,181.62,136898.0,2.14,22.94,22.94,33735.42,50593.04,1522219.84,0.194933,0.1,425.9944,539345.14,0.0906,214774.0,3667948.5887,214773.5753,596843.8595,60.86,0.0,344495.8598,137876.0513,268466.9692,1131589.56,0.0,382070.2841,102343.2699,252347.9997
102.65,141.58,106717.5,1.67,17.88,17.88,26298.09,50593.04,1186630.41,0.194933,0.08,332.0795,420440.34,0.0906,167424.0,2870464.3907,167424.4746,465263.3333,47.44,0.0,268548.1126,107479.8211,209280.5932,882118.7,0.0,297838.8587,79780.6162,196715.2206
131.73,181.69,136950.5,2.14,22.95,22.95,33748.15,50593.04,1522794.48,0.194933,0.1,426.1552,539548.31,0.0906,214855.0,3669314.1438,214854.6526,597069.1686,60.88,0.0,344625.9073,137928.0997,268568.3157,1132016.74,0.0,382214.516,102381.9046,252443.2613
131.78,181.76,137003.0,2.15,22.95,22.95,33760.89,50593.04,1523369.12,0.194933,0.1,426.3161,539752.41,0.0906,214936.0,3670679.699,214935.7298,597294.4777,60.9,0.0,344755.9548,137980.148,268669.6623,1132443.91,0.0,382358.7479,102420.5392,252538.5229
131.83,181.82,137050.5,2.15,22.96,22.96,33773.62,50593.04,1523943.76,0.194933,0.1,426.4769,539955.58,0.0906,215017.0,3672045.2541,215016.807,597519.7868,60.93,0.0,344886.0023,138032.1963,268771.0088,1132871.09,0.0,382502.9798,102459.1739,252633.7845
131.87,181.89,137099.5,2.15,22.97,22.97,33786.36,50593.04,1524518.4,0.194933,0.1,426.6377,540159.68,0.0906,215098.0,3673410.8092,215097.8843,597745.096,60.95,0.0,345016.0498,138084.2447,268872.3553,1133298.26,0.0,382647.2117,102497.8086,252729.0462
131.92,181.96,137152.0,2.15,22.98,22.98,33799.09,50593.04,1525093.03,0.194933,0.1,426.7985,540362.85,0.0906,215179.0,3674776.3644,215178.9615,597970.4051,60.97,0.0,345146.0973,138136.293,268973.7019,1133725.44,0.0,382791.4436,102536.4433,252824.3078
131.97,182.03,137204.5,2.15,22.99,22.99,33811.83,50593.04,1525667.67,0.194933,0.1,426.9593,540566.95,0.0906,215260.0,3676141.9195,215260.0387,598195.7142,60.99,0.0,345276.1448,138188.3414,269075.0484,1134152.62,0.0,382935.6755,102575.078,252919.5694
132.02,182.1,137257.0,2.15,23.0,23.0,33824.56,50593.04,1526242.31,0.194933,0.1,427.1201,540770.11,0.0906,215341.0,3677507.4746,215341.1159,598421.0233,61.02,0.0,345406.1923,138240.3897,269176.3949,1134579.79,0.0,383079.9074,102613.7127,253014.831
132.07,182.17,137309.5,2.15,23.01,23.01,33837.3,50593.04,1526816.95,0.194933,0.1,427.2809,540974.22,0.0906,215422.0,3678873.0298,215422.1932,598646.3324,61.04,0.0,345536.2399,138292.438,269277.7415,1135006.97,0.0,383224.1393,102652.3473,253110.0926
132.12,182.24,137362.0,2.15,23.02,23.02,33850.03,50593.04,1527391.59,0.194933,0.1,427.4417,541177.38,0.0906,215503.0,3680238.5849,215503.2704,598871.6416,61.06,0.0,345666.2874,138344.4864,269379.088,1135434.15,0.0,383368.3712,102690.982,253205.3542
132.17,182.3,137409.5,2.15,23.02,23.02,33862.77,50593.04,1527966.23,0.194933,0.1,427.6026,541381.49,0.0906,215584.0,3681604.14,215584.3476,599096.9507,61.09,0.0,345796.3349,138396.5347,269480.4345,1135861.32,0.0,383512.6031,102729.6167,253300.6158
102.7,141.65,106770.0,1.67,17.89,17.89,26310.82,50593.04,1187205.05,0.194933,0.08,332.2403,420644.44,0.0906,167506.0,2871829.9459,167505.5518,465488.6424,47.46,0.0,268678.1602,107531.8694,209381.9397,882545.88,0.0,297983.0906,79819.2509,196810.4822
132.22,182.37,137462.0,2.15,23.03,23.03,33875.5,50593.04,1528540.87,0.194933,0.1,427.7634,541584.65,0.0906,215665.0,3682969.6952,215665.4248,599322.2598,61.11,0.0,345926.3824,138448.583,269581.7811,1136288.5,0.0,383656.835,102768.2514,253395.8774
132.27,182.44,137514.5,2.15,23.04,23.04,33888.24,50593.04,1529115.51,0.194933,0.1,427.9242,541788.76,0.0906,215747.0,3684335.2503,215746.5021,599547.5689,61.13,0.0,346056.4299,138500.6314,269683.1276,1136715.67,0.0,383801.0669,102806.8861,253491.139
132.32,182.51,137567.0,2.15,23.05,23.05,33900.97,50593.04,1529690.15,0.194933,0.1,428.085,541991.92,0.0906,215828.0,3685700.8054,215827.5793,599772.878,61.16,0.0,346186.4774,138552.6797,269784.4741,1137142.85,0.0,383945.2987,102845.5207,253586.4006
132.37,182.58,137619.5,2.16,23.06,23.06,33913.71,50593.04,1530264.79,0.194933,0.1,428.2458,542196.02,0.0906,215909.0,3687066.3606,215908.6565,599998.1872,61.18,0.0,346316.5249,138604.7281,269885.8207,1137570.03,0.0,384089.5306,102884.1554,253681.6622
132.42,182.65,137672.0,2.16,23.07,23.07,33926.44,50593.04,1530839.43,0.194933,0.1,428.4066,542399.19,0.0906,215990.0,3688431.9157,215989.7338,600223.4963,61.2,0.0,346446.5724,138656.7764,269987.1672,1137997.2,0.0,384233.7625,102922.7901,253776.9238
132.47,182.72,137724.5,2.16,23.08,23.08,33939.18,50593.04,1531414.07,0.194933,0.1,428.5674,542602.36,0.0906,216071.0,3689797.4708,216070.811,600448.8054,61.22,0.0,346576.62,138708.8247,270088.5137,1138424.38,0.0,384377.9944,102961.4248,253872.1855
132.52,182.78,137772.0,2.16,23.08,23.08,33951.91,50593.04,1531988.71,0.194933,0.1,428.7283,542806.46,0.0906,216152.0,3691163.026,216151.8882,600674.1145,61.25,0.0,346706.6675,138760.8731,270189.8603,1138851.55,0.0,384522.2263,103000.0595,253967.4471
132.57,182.85,137824.5,2.16,23.09,23.09,33964.65,50593.04,1532563.35,0.194933,0.1,428.8891,543009.63,0.0906,216233.0,3692528.5811,216232.9654,600899.4236,61.27,0.0,346836.715,138812.9214,270291.2068,1139278.73,0.0,384666.4582,103038.6941,254062.7087
132.62,182.92,137877.0,2.16,23.1,23.1,33977.38,50593.04,1533137.99,0.194933,0.1,429.0499,543213.73,0.0906,216314.0,3693894.1362,216314.0427,601124.7328,61.29,0.0,346966.7625,138864.9698,270392.5533,1139705.91,0.0,384810.6901,103077.3288,254157.9703
132.67,182.99,137929.5,2.16,23.11,23.11,33990.12,50593.04,1533712.63,0.194933,0.1,429.2107,543416.9,0.0906,216395.0,3695259.6914,216395.1199,601350.0419,61.32,0.0,347096.81,138917.0181,270493.8999,1140133.08,0.0,384954.922,103115.9635,254253.2319
102.75,141.72,106822.5,1.67,17.9,17.9,26323.56,50593.04,1187779.69,0.194933,0.08,332.4011,420847.6,0.0906,167587.0,2873195.501,167586.629,465713.9515,47.49,0.0,268808.2077,107583.9177,209483.2863,882973.05,0.0,298127.3225,79857.8856,196905.7438
132.72,183.06,137982.0,2.16,23.12,23.12,34002.85,50593.04,1534287.27,0.194933,0.1,429.3715,543621.0,0.0906,216476.0,3696625.2465,216476.1971,601575.351,61.34,0.0,347226.8575,138969.0664,270595.2464,1140560.26,0.0,385099.1539,103154.5982,254348.4935
132.77,183.13,138034.5,2.16,23.13,23.13,34015.59,50593.04,1534861.9,0.194933,0.1,429.5323,543824.17,0.0906,216557.0,3697990.8016,216557.2744,601800.6601,61.36,0.0,347356.905,139021.1148,270696.5929,1140987.43,0.0,385243.3858,103193.2329,254443.7551
132.82,183.2,138087.0,2.16,23.14,23.14,34028.32,50593.04,1535436.54,0.194933,0.1,429.6931,544028.27,0.0906,216638.0,3699356.3568,216638.3516,602025.9693,61.38,0.0,347486.9525,139073.1631,270797.9395,1141414.61,0.0,385387.6177,103231.8675,254539.0167
132.87,183.26,138134.5,2.16,23.14,23.14,34041.06,50593.04,1536011.18,0.194933,0.1,429.8539,544231.43,0.0906,216719.0,3700721.9119,216719.4288,602251.2784,61.41,0.0,347617.0001,139125.2115,270899.286,1141841.79,0.0,385531.8496,103270.5022,254634.2783
132.92,183.33,138187.0,2.16,23.15,23.15,34053.79,50593.04,1536585.82,0.194933,0.1,430.0148,544435.54,0.0906,216801.0,3702087.467,216800.506,602476.5875,61.43,0.0,347747.0476,139177.2598,271000.6325,1142268.96,0.0,385676.0815,103309.1369,254729.5399
132.97,183.4,138239.5,2.16,23.16,23.16,34066.53,50593.04,1537160.46,0.194933,0.1,430.1756,544638.7,0.0906,216882.0,3703453.0222,216881.5833,602701.8966,61.45,0.0,347877.0951,139229.3081,271101.9791,1142696.14,0.0,385820.3134,103347.7716,254824.8015
133.02,183.47,138292.0,2.17,23.17,23.17,34079.26,50593.04,1537735.1,0.194933,0.1,430.3364,544842.81,0.0906,216963.0,3704818.5773,216962.6605,602927.2057,61.48,0.0,348007.1426,139281.3565,271203.3256,1143123.32,0.0,385964.5452,103386.4063,254920.0631
133.07,183.54,138344.5,2.17,23.18,23.18,34092.0,50593.04,1538309.74,0.194933,0.1,430.4972,545045.97,0.0906,217044.0,3706184.1324,217043.7377,603152.5149,61.5,0.0,348137.1901,139333.4048,271304.6721,1143550.49,0.0,386108.7771,103425.041,255015.3247
133.12,183.61,138397.0,2.17,23.19,23.19,34104.73,50593.04,1538884.38,0.194933,0.1,430.658,545250.08,0.0906,217125.0,3707549.6876,217124.8149,603377.824,61.52,0.0,348267.2376,139385.4532,271406.0187,1143977.67,0.0,386253.009,103463.6756,255110.5864
133.17,183.68,138449.5,2.17,23.2,23.2,34117.47,50593.04,1539459.02,0.194933,0.1,430.8188,545453.24,0.0906,217206.0,3708915.2427,217205.8922,603603.1331,61.55,0.0,348397.2851,139437.5015,271507.3652,1144404.84,0.0,386397.2409,103502.3103,255205.848
102.8,141.78,106870.0,1.67,17.91,17.91,26336.29,50593.04,1188354.33,0.194933,0.08,332.5619,421051.71,0.0906,167668.0,2874561.0561,167667.7062,465939.2606,47.51,0.0,268938.2552,107635.9661,209584.6328,883400.23,0.0,298271.5544,79896.5202,197001.0054
133.22,183.74,138497.0,2.17,23.21,23.21,34130.21,50593.04,1540033.66,0.194933,0.1,430.9796,545656.41,0.0906,217287.0,3710280.7978,217286.9694,603828.4422,61.57,0.0,348527.3326,139489.5498,271608.7117,1144832.02,0.0,386541.4728,103540.945,255301.1096
133.27,183.81,138549.5,2.17,23.21,23.21,34142.94,50593.04,1540608.3,0.194933,0.1,431.1405,545860.51,0.0906,217368.0,3711646.353,217368.0466,604053.7513,61.59,0.0,348657.3802,139541.5982,271710.0583,1145259.2,0.0,386685.7047,103579.5797,255396.3712
133.32,183.88,138602.0,2.17,23.22,23.22,34155.68,50593.04,1541182.94,0.194933,0.1,431.3013,546063.68,0.0906,217449.0,3713011.9081,217449.1239,604279.0605,61.61,0.0,348787.4277,139593.6465,271811.4048,1145686.37,0.0,386829.9366,103618.2144,255491.6328
133.37,183.95,138654.5,2.17,23.23,23.23,34168.41,50593.04,1541757.58,0.194933,0.1,431.4621,546267.78,0.0906,217530.0,3714377.4632,217530.2011,604504.3696,61.64,0.0,348917.4752,139645.6949,271912.7513,1146113.55,0.0,386974.1685,103656.849,255586.8944
133.42,184.02,138707.0,2.17,23.24,23.24,34181.15,50593.04,1542332.22,0.194933,0.1,431.6229,546470.95,0.0906,217611.0,3715743.0184,217611.2783,604729.6787,61.66,0.0,349047.5227,139697.7432,272014.0979,1146540.72,0.0,387118.4004,103695.4837,255682.156
133.47,184.09,138759.5,2.17,23.25,23.25,34193.88,50593.04,1542906.86,0.194933,0.1,431.7837,546675.05,0.0906,217692.0,3717108.5735,217692.3555,604954.9878,61.68,0.0,349177.5702,139749.7915,272115.4444,1146967.9,0.0,387262.6323,103734.1184,255777.4176
133.52,184.16,138812.0,2.17,23.26,23.26,34206.62,50593.04,1543481.5,0.194933,0.1,431.9445,546878.22,0.0906,217773.0,3718474.1286,217773.4328,605180.2969,61.71,0.0,349307.6177,139801.8399,272216.791,1147395.08,0.0,387406.8642,103772.7531,255872.6792
133.57,184.22,138859.5,2.17,23.27,23.27,34219.35,50593.04,1544056.14,0.194933,0.1,432.1053,547082.32,0.0906,217855.0,3719839.6838,217854.51,605405.6061,61.73,0.0,349437.6652,139853.8882,272318.1375,1147822.25,0.0,387551.0961,103811.3878,255967.9408
133.61,184.29,138908.5,2.18,23.27,23.27,34232.09,50593.04,1544630.78,0.194933,0.1,432.2661,547285.49,0.0906,217936.0,3721205.2389,217935.5872,605630.9152,61.75,0.0,349567.7127,139905.9366,272419.484,1148249.43,0.0,387695.328,103850.0224,256063.2024
133.66,184.36,138961.0,2.18,23.28,23.28,34244.82,50593.04,1545205.41,0.194933,0.1,432.427,547489.59,0.0906,218017.0,3722570.794,218016.6644,605856.2243,61.78,0.0,349697.7602,139957.9849,272520.8306,1148676.61,0.0,387839.5599,103888.6571,256158.464
102.85,141.85,106922.5,1.67,17.92,17.92,26349.03,50593.04,1188928.97,0.194933,0.08,332.7227,421254.87,0.0906,167749.0,2875926.6113,167748.7835,466164.5698,47.53,0.0,269068.3027,107688.0144,209685.9793,883827.41,0.0,298415.7863,79935.1549,197096.2671
133.71,184.43,139013.5,2.18,23.29,23.29,34257.56,50593.04,1545780.05,0.194933,0.1,432.5878,547692.75,0.0906,218098.0,3723936.3492,218097.7417,606081.5334,61.8,0.0,349827.8078,140010.0332,272622.1771,1149103.78,0.0,387983.7917,103927.2918,256253.7257
133.76,184.5,139066.0,2.18,23.3,23.3,34270.29,50593.04,1546354.69,0.194933,0.1,432.7486,547896.86,0.0906,218179.0,3725301.9043,218178.8189,606306.8425,61.82,0.0,349957.8553,140062.0816,272723.5236,1149530.96,0.0,388128.0236,103965.9265,256348.9873
133.81,184.57,139118.5,2.18,23.31,23.31,34283.03,50593.04,1546929.33,0.194933,0.1,432.9094,548100.02,0.0906,218260.0,3726667.4594,218259.8961,606532.1517,61.84,0.0,350087.9028,140114.1299,272824.8702,1149958.13,0.0,388272.2555,104004.5612,256444.2489
133.86,184.64,139171.0,2.18,23.32,23.32,34295.76,50593.04,1547503.97,0.194933,0.1,433.0702,548304.13,0.0906,218341.0,3728033.0146,218340.9734,606757.4608,61.87,0.0,350217.9503,140166.1783,272926.2167,1150385.31,0.0,388416.4874,104043.1958,256539.5105
133.91,184.7,139218.5,2.18,23.33,23.33,34308.5,50593.04,1548078.61,0.194933,0.1,433.231,548507.29,0.0906,218422.0,3729398.5697,218422.0506,606982.7699,61.89,0.0,350347.9978,140218.2266,273027.5632,1150812.49,0.0,388560.7193,104081.8305,256634.7721
133.96,184.77,139271.0,2.18,23.34,23.34,34321.23,50593.04,1548653.25,0.194933,0.1,433.3918,548710.46,0.0906,218503.0,3730764.1248,218503.1278,607208.079,61.91,0.0,350478.0453,140270.2749,273128.9098,1151239.66,0.0,388704.9512,104120.4652,256730.0337
134.01,184.84,139323.5,2.18,23.34,23.34,34333.97,50593.04,1549227.89,0.194933,0.1,433.5527,548914.56,0.0906,218584.0,3732129.68,218584.205,607433.3881,61.94,0.0,350608.0928,140322.3233,273230.2563,1151666.84,0.0,388849.1831,104159.0999,256825.2953
134.06,184.91,139376.0,2.18,23.35,23.35,34346.7,50593.04,1549802.53,0.194933,0.1,433.7135,549117.73,0.0906,218665.0,3733495.2351,218665.2823,607658.6973,61.96,0.0,350738.1403,140374.3716,273331.6028,1152094.01,0.0,388993.415,104197.7346,256920.5569
134.11,184.98,139428.5,2.18,23.36,23.36,34359.44,50593.04,1550377.17,0.194933,0.1,433.8743,549321.83,0.0906,218746.0,3734860.7902,218746.3595,607884.0064,61.98,0.0,350868.1879,140426.4199,273432.9494,1152521.19,0.0,389137.6469,104236.3693,257015.8185
134.16,185.05,139481.0,2.18,23.37,23.37,34372.17,50593.04,1550951.81,0.194933,0.1,434.0351,549525.0,0.0906,218827.0,3736226.3454,218827.4367,608109.3155,62.01,0.0,350998.2354,140478.4683,273534.2959,1152948.37,0.0,389281.8788,104275.0039,257111.0801
99.76,137.6,103716.0,1.62,17.38,17.38,25559.45,50593.04,1153301.33,0.194933,0.08,322.7523,408631.4,0.0906,162722.0,2791262.193,162721.9954,452195.4043,46.11,0.0,261005.3569,104461.0174,203402.4942,857342.49,0.0,289473.4089,77539.8047,191190.0474
102.9,141.92,106975.0,1.68,17.92,17.92,26361.76,50593.04,1189503.61,0.194933,0.08,332.8835,421458.98,0.0906,167830.0,2877292.1664,167829.8607,466389.8789,47.55,0.0,269198.3502,107740.0627,209787.3259,884254.58,0.0,298560.0182,79973.7896,197191.5287
134.21,185.12,139533.5,2.19,23.38,23.38,34384.91,50593.04,1551526.45,0.194933,0.1,434.1959,549729.1,0.0906,218909.0,3737591.9005,218908.5139,608334.6246,62.03,0.0,351128.2829,140530.5166,273635.6424,1153375.54,0.0,389426.1107,104313.6386,257206.3417
134.26,185.18,139581.0,2.19,23.39,23.39,34397.64,50593.04,1552101.09,0.194933,0.1,434.3567,549932.27,0.0906,218990.0,3738957.4556,218989.5912,608559.9337,62.05,0.0,351258.3304,140582.565,273736.989,1153802.72,0.0,389570.3426,104352.2733,257301.6033
